Scenario,Region,Variable,Type,Year,Value,Unit
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2006,1966,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2007,2113,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2008,2150,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2009,1695,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2010,1620,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2011,2036,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2012,2319,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2013,2028,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2014,1821.377,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2015,1977,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2016,1971,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2017,2062,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2018,1991,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2019,2043,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2020,2042.993,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2021,2043.014,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2022,2042.957,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2023,2042.974,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2024,2042.951,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2025,2042.989,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2026,2043.088,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2027,2043.082,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2028,2042.972,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2029,2042.968,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2030,2043.019,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2031,1697.339,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2032,1687.015,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2033,1685.581,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2034,1685.27,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2035,1682.743,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2036,1681.371,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2037,1725.643,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2038,1698.163,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2039,1686.282,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2040,1690.639,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2041,1698.308,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2042,1647.595,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2043,1640.743,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2044,1629.768,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2045,1627.928,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2046,1632.937,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2047,1642.052,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2048,1629.469,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2049,1629.205,GWh
Current Policies,Alberta,Hydro / Wave / Tidal,Primary Fuel,2050,1634.945,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2005,60327,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2006,53902.91,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2007,64015.8,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2008,58525.63,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2009,56298.4,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2010,53970.88,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2011,60772.07,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2012,64477.04,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2013,58666.27,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2014,57572.87,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2015,64999.01,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2016,61840,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2017,66503.02,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2018,61791,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2019,56107.99,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2020,56127.05,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2021,56127.05,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2022,72486.3,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2023,72486.35,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2024,72486.29,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2025,77593.36,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2026,77616.56,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2027,77686.3,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2028,77755.94,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2029,77825.53,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2030,78257.3,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2031,78691.59,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2032,79128.34,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2033,79567.69,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2034,80009.59,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2035,80454.02,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2036,80900.97,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2037,81350.69,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2038,81802.9,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2039,82257.67,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2040,82715.24,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2041,83175.41,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2042,83638.2,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2043,84464.13,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2044,85256.74,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2045,85727.66,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2046,86201.3,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2047,86677.72,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2048,87156.91,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2049,87638.83,GWh
Current Policies,British Columbia,Hydro / Wave / Tidal,Primary Fuel,2050,88123.5,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2005,36440,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2006,33651,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2007,33513,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2008,34588,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2009,33549,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2010,33269,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2011,34206,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2012,32185,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2013,35337,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2014,34494.88,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2015,34774,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2016,36599,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2017,35991,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2018,30732,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2019,32935,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2020,32935.02,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2021,32935.02,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2022,32935,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2023,32935.02,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2024,32935,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2025,32935.02,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2026,32934.99,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2027,32935,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2028,32934.97,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2029,32935,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2030,32935.02,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2031,32935.04,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2032,32935.02,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2033,32935.04,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2034,33027.98,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2035,33111.82,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2036,33187.07,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2037,33254.93,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2038,33254.94,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2039,33254.93,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2040,33315.96,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2041,33315.98,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2042,33315.95,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2043,33315.96,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2044,33315.96,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2045,33315.94,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2046,33370.85,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2047,33370.92,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2048,33370.93,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2049,33370.95,GWh
Current Policies,Manitoba,Hydro / Wave / Tidal,Primary Fuel,2050,33370.89,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2005,3875,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2006,3731,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2007,2793.761,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2008,3536.094,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2009,2964.241,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2010,3325.349,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2011,3921.287,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2012,2957.281,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2013,3410.312,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2014,2963.114,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2015,2615,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2016,3262,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2017,2597,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2018,2535,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2019,2994,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2020,2994.016,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2021,2994.013,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2022,2993.99,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2023,2993.983,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2024,3033.322,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2025,3033.337,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2026,3069.421,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2027,3069.449,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2028,3109.466,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2029,3146.427,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2030,3146.414,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2031,3146.437,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2032,3146.438,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2033,3146.443,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2034,3146.441,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2035,3146.413,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2036,3187.612,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2037,3187.603,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2038,3224.634,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2039,3257.94,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2040,3287.983,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2041,3287.972,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2042,3287.965,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2043,3287.982,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2044,3287.975,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2045,3287.987,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2046,3314.958,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2047,3339.31,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2048,3361.212,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2049,3361.224,GWh
Current Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2050,3361.225,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2005,40741.37,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2006,41953.37,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2007,40291.38,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2008,41897.25,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2009,36728,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2010,40286.8,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2011,40033.37,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2012,42202.52,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2013,41441.68,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2014,39047.83,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2015,39686,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2016,39482.99,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2017,36548,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2018,41831,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2019,40798,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2020,44229.08,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2021,44998.71,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2022,45778.13,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2023,45877.23,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2024,46000.71,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2025,46081.07,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2026,46132.89,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2027,46192.22,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2028,46560.81,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2029,46599.49,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2030,46620.39,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2031,46648.78,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2032,46673.7,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2033,46699.29,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2034,46719.81,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2035,46737.18,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2036,46760.97,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2037,46782.15,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2038,46790.51,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2039,46796.98,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2040,46802.84,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2041,46811.96,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2042,46817.39,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2043,46832.18,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2044,46852.05,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2045,46864.84,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2046,46881.14,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2047,46897.89,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2048,46908.46,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2049,46925.71,GWh
Current Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2050,46935.91,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2005,926.0648,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2006,926.0649,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2007,926.0648,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2008,1096.663,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2009,1074.14,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2010,1007.811,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2011,1112.474,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2012,851.497,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2013,1005.758,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2014,1128.686,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2015,979.1978,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2016,779.2823,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2017,824.894,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2018,910.2949,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2019,1001.518,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2020,1001.5,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2021,1001.534,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2022,1001.502,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2023,1001.529,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2024,1001.522,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2025,1001.507,GWh
Current Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2026,1001.513,GWh
